ticket_id,transaction_id,user_id,issue_type,ticket_status,resolution_time_minutes,customer_rating
SP001191,T0025814,U008085,Bank Server Error,Open,255,5
SP001192,T0085106,U006318,Bank Server Error,Resolved,345,1
SP001193,T0058866,U003151,Refund Pending,Resolved,1385,3
SP001194,T0064881,U001880,Refund Pending,In Progress,1086,1
SP001195,T0095003,U003093,Money Debited Not Credited,Resolved,388,4
SP001196,T0065605,U000384,Transaction Pending,Resolved,1254,4
SP001197,T0016828,U008825,Transaction Pending,Open,1166,4
SP001198,T0030351,U007451,UPI PIN Issue,In Progress,328,2
SP001199,T0048724,U003851,Transaction Pending,Open,372,3
SP001200,T0059819,U009856,Refund Pending,Resolved,768,2
SP001201,T0036510,U004343,Transaction Pending,Resolved,997,4
SP001202,T0015145,U009525,Bank Server Error,In Progress,808,1
SP001203,T0078672,U003822,UPI PIN Issue,In Progress,864,3
SP001204,T0087849,U002263,UPI PIN Issue,Resolved,21,3
SP001205,T0079724,U004923,Duplicate Debit,Resolved,1241,1
SP001206,T0041246,U005709,Transaction Pending,Open,81,4
SP001207,T0019534,U004990,Transaction Pending,Resolved,210,2
SP001208,T0079174,U004332,UPI PIN Issue,Open,622,2
SP001209,T0097558,U005307,Payment Failed,Resolved,173,1
SP001210,T0052275,U000280,Payment Failed,Resolved,232,5
SP001211,T0083903,U007304,UPI PIN Issue,Resolved,723,3
SP001212,T0076182,U000442,Bank Server Error,Open,103,5
SP001213,T0024585,U007525,Money Debited Not Credited,Open,1363,5
SP001214,T0061812,U009378,Duplicate Debit,Resolved,461,3
SP001215,T0073080,U008851,UPI PIN Issue,Resolved,1383,2
SP001216,T0017629,U005360,Duplicate Debit,Resolved,679,3
SP001217,T0088555,U003686,Merchant Complaint,Resolved,204,3
SP001218,T0011279,U006713,Refund Pending,Resolved,242,5
SP001219,T0066245,U000989,Money Debited Not Credited,In Progress,804,3
SP001220,T0064160,U004581,Transaction Pending,Resolved,916,4
SP001221,T0081961,U003591,Bank Server Error,Open,935,5
SP001222,T0084296,U005840,Bank Server Error,Open,87,5
SP001223,T0072530,U004631,Duplicate Debit,Resolved,1053,1
SP001224,T0064063,U006445,Transaction Pending,Resolved,1383,4
SP001225,T0078751,U004079,Money Debited Not Credited,Resolved,398,4
SP001226,T0030655,U005228,Duplicate Debit,Open,1142,2
SP001227,T0056014,U008738,Duplicate Debit,Resolved,576,2
SP001228,T0098371,U004331,Transaction Pending,Resolved,885,5
SP001229,T0003099,U008275,Merchant Complaint,In Progress,260,4
SP001230,T0073597,U002793,Transaction Pending,Resolved,1158,1
SP001231,T0030725,U009395,Money Debited Not Credited,Resolved,842,1
SP001232,T0034915,U006035,Refund Pending,Resolved,1294,3
SP001233,T0084887,U007045,Merchant Complaint,Resolved,1275,1
SP001234,T0094592,U002438,Bank Server Error,Resolved,1303,2
SP001235,T0030123,U009066,Payment Failed,Resolved,1014,3
SP001236,T0009155,U007998,Money Debited Not Credited,Resolved,197,5
SP001237,T0009222,U000878,Merchant Complaint,Open,1411,5
SP001238,T0020257,U008332,Refund Pending,Resolved,540,3
SP001239,T0067291,U009915,UPI PIN Issue,Open,1410,1
SP001240,T0096015,U007515,Merchant Complaint,In Progress,1252,3
SP001241,T0036210,U008990,Merchant Complaint,Resolved,769,3
SP001242,T0053720,U006345,Refund Pending,Resolved,585,5
SP001243,T0067628,U003097,Bank Server Error,In Progress,568,1
SP001244,T0084596,U006141,Money Debited Not Credited,Resolved,1363,1
SP001245,T0068664,U009438,Money Debited Not Credited,Resolved,1073,3
SP001246,T0014339,U005399,UPI PIN Issue,Resolved,499,1
SP001247,T0008466,U009660,Refund Pending,Resolved,95,2
SP001248,T0088713,U009503,Money Debited Not Credited,In Progress,305,2
SP001249,T0068165,U001456,Refund Pending,Resolved,71,4
SP001250,T0019929,U009790,Money Debited Not Credited,Resolved,77,4
SP001251,T0090266,U007564,UPI PIN Issue,In Progress,1356,5
SP001252,T0062837,U004394,Payment Failed,Resolved,208,5
SP001253,T0025490,U006123,Duplicate Debit,Resolved,50,5
SP001254,T0088788,U003952,Merchant Complaint,Resolved,1252,1
SP001255,T0049665,U006801,Duplicate Debit,Resolved,757,3
SP001256,T0066285,U006367,Money Debited Not Credited,In Progress,104,1
SP001257,T0073079,U001194,Refund Pending,Resolved,273,1
SP001258,T0052915,U003321,Merchant Complaint,Resolved,640,1
SP001259,T0020801,U007154,UPI PIN Issue,Resolved,47,4
SP001260,T0018503,U005883,Transaction Pending,Resolved,1280,4
SP001261,T0062572,U007868,Duplicate Debit,Resolved,6,2
SP001262,T0014184,U000567,UPI PIN Issue,Resolved,802,4
SP001263,T0056713,U001290,Payment Failed,Resolved,445,2
SP001264,T0005665,U005582,Merchant Complaint,Open,1400,3
SP001265,T0051235,U006943,Duplicate Debit,In Progress,199,4
SP001266,T0086958,U004443,Bank Server Error,In Progress,1217,4
SP001267,T0093257,U001217,Duplicate Debit,Resolved,1109,4
SP001268,T0014177,U002211,Merchant Complaint,Resolved,1062,1
SP001269,T0076213,U002534,UPI PIN Issue,Open,677,5
SP001270,T0058660,U002790,Duplicate Debit,Resolved,1352,3
SP001271,T0080190,U002029,Payment Failed,Open,234,1
SP001272,T0010008,U009194,Refund Pending,Resolved,671,4
SP001273,T0098281,U009555,Duplicate Debit,Resolved,778,4
SP001274,T0036510,U004343,UPI PIN Issue,Resolved,971,2
SP001275,T0099026,U007798,Duplicate Debit,Resolved,154,3
SP001276,T0069151,U002576,Merchant Complaint,In Progress,908,4
SP001277,T0044552,U005931,Refund Pending,Resolved,171,4
SP001278,T0082417,U005236,UPI PIN Issue,Resolved,52,3
SP001279,T0072814,U000200,Bank Server Error,Open,1136,4
SP001280,T0003857,U003369,Transaction Pending,Resolved,557,1
SP001281,T0024389,U000782,Money Debited Not Credited,Resolved,451,2
SP001282,T0017796,U005830,Bank Server Error,Resolved,801,4
SP001283,T0075345,U007474,UPI PIN Issue,Resolved,1374,5
SP001284,T0020925,U006438,Transaction Pending,Resolved,445,1
SP001285,T0018300,U002964,Refund Pending,Resolved,1144,5
SP001286,T0095021,U000829,Payment Failed,Resolved,66,1
SP001287,T0017514,U006671,UPI PIN Issue,Resolved,489,1
SP001288,T0037391,U000947,Merchant Complaint,Resolved,382,4
SP001289,T0064574,U009605,Bank Server Error,Resolved,644,3
SP001290,T0023819,U000090,Bank Server Error,Resolved,483,3
SP001291,T0005670,U009726,UPI PIN Issue,Resolved,214,1
SP001292,T0010279,U004645,Money Debited Not Credited,In Progress,632,3
SP001293,T0045423,U002830,Payment Failed,In Progress,907,5
SP001294,T0017916,U005395,Duplicate Debit,Resolved,397,4
SP001295,T0044163,U009051,Bank Server Error,Resolved,540,2
SP001296,T0052840,U003838,UPI PIN Issue,Open,1089,5
SP001297,T0057302,U002675,Refund Pending,Resolved,559,1
SP001298,T0043795,U004724,Transaction Pending,Resolved,251,3
SP001299,T0020849,U007485,Transaction Pending,Resolved,370,3
SP001300,T0013380,U005646,Refund Pending,Resolved,379,4
SP001301,T0018047,U006387,Money Debited Not Credited,Resolved,434,5
SP001302,T0011103,U006166,Refund Pending,Open,217,5
SP001303,T0024331,U001335,Payment Failed,Resolved,964,3
SP001304,T0027373,U006841,Transaction Pending,Resolved,942,3
SP001305,T0030714,U009213,Merchant Complaint,Resolved,643,5
SP001306,T0047167,U000888,Duplicate Debit,Resolved,347,3
SP001307,T0078168,U001612,Bank Server Error,Open,874,5
SP001308,T0058022,U005041,UPI PIN Issue,Resolved,1099,2
SP001309,T0012183,U004264,Transaction Pending,Resolved,727,3
SP001310,T0006025,U009777,Merchant Complaint,Resolved,625,4
SP001311,T0000519,U008263,Refund Pending,Open,482,3
SP001312,T0047044,U003315,Money Debited Not Credited,Resolved,449,2
SP001313,T0034320,U006662,UPI PIN Issue,Resolved,308,2
SP001314,T0019678,U005391,Merchant Complaint,Open,382,4
SP001315,T0006112,U004771,Bank Server Error,Resolved,315,5
SP001316,T0000035,U005736,Transaction Pending,In Progress,490,3
SP001317,T0042716,U003809,Payment Failed,Open,507,5
SP001318,T0067701,U005414,Duplicate Debit,Resolved,967,2
SP001319,T0065462,U001426,Payment Failed,Resolved,1419,1
SP001320,T0091381,U002819,Payment Failed,Resolved,1429,5
SP001321,T0016755,U000129,Merchant Complaint,Open,118,3
SP001322,T0087152,U006218,Refund Pending,Resolved,304,2
SP001323,T0012759,U009777,Money Debited Not Credited,In Progress,769,3
SP001324,T0015094,U000508,Duplicate Debit,Resolved,1032,4
SP001325,T0071903,U000072,Transaction Pending,In Progress,1334,1
SP001326,T0074115,U005136,Transaction Pending,Resolved,316,1
SP001327,T0082210,U008877,Money Debited Not Credited,Resolved,214,4
SP001328,T0074759,U002776,Refund Pending,In Progress,818,4
SP001329,T0023930,U002307,Refund Pending,Resolved,937,2
SP001330,T0049324,U003980,Transaction Pending,Resolved,783,3
SP001331,T0046093,U005323,Refund Pending,In Progress,851,5
SP001332,T0037683,U006555,Duplicate Debit,Resolved,172,4
SP001333,T0079887,U003765,Transaction Pending,In Progress,33,4
SP001334,T0053499,U004956,Payment Failed,In Progress,378,2
SP001335,T0023279,U004931,Payment Failed,Resolved,785,5
SP001336,T0031300,U003926,Money Debited Not Credited,Resolved,412,4
SP001337,T0033192,U007210,Money Debited Not Credited,In Progress,433,2
SP001338,T0001909,U004384,Payment Failed,Resolved,574,5
SP001339,T0040236,U007610,Duplicate Debit,In Progress,282,5
SP001340,T0066026,U009219,Transaction Pending,Resolved,1162,3
SP001341,T0047696,U000926,Refund Pending,Resolved,1154,5
SP001342,T0078254,U009494,Refund Pending,In Progress,415,5
SP001343,T0003740,U006337,Money Debited Not Credited,Resolved,920,2
SP001344,T0032574,U002209,Transaction Pending,Resolved,982,2
SP001345,T0056209,U003857,Payment Failed,Resolved,935,3
SP001346,T0026958,U000044,Refund Pending,In Progress,361,2
SP001347,T0041151,U006974,UPI PIN Issue,Resolved,920,5
SP001348,T0055196,U006498,UPI PIN Issue,Resolved,1417,2
SP001349,T0019829,U006599,Transaction Pending,Resolved,1289,4
SP001350,T0061483,U002146,Bank Server Error,In Progress,304,1
SP001351,T0097239,U007906,Merchant Complaint,Open,9,5
SP001352,T0085124,U005866,Money Debited Not Credited,Resolved,1123,2
SP001353,T0051325,U002557,UPI PIN Issue,Resolved,101,2
SP001354,T0023424,U009411,Transaction Pending,Resolved,91,2
SP001355,T0071734,U003929,Refund Pending,Resolved,658,5
SP001356,T0025301,U007437,Payment Failed,Open,1331,5
SP001357,T0074663,U005457,Transaction Pending,Open,142,2
SP001358,T0096508,U002642,Transaction Pending,Resolved,1069,2
SP001359,T0025042,U008308,Money Debited Not Credited,Resolved,1232,1
SP001360,T0024189,U005600,Merchant Complaint,Resolved,459,4
SP001361,T0027024,U007311,Bank Server Error,Resolved,565,2
SP001362,T0063362,U003484,Duplicate Debit,Resolved,1078,1
SP001363,T0090669,U005134,Merchant Complaint,Resolved,730,2
SP001364,T0060014,U006072,Refund Pending,Resolved,857,5
SP001365,T0064558,U005980,Transaction Pending,Resolved,348,3
SP001366,T0054203,U004290,Payment Failed,In Progress,1122,4
SP001367,T0048446,U002237,Payment Failed,Resolved,286,4
SP001368,T0099589,U001732,UPI PIN Issue,Resolved,1075,1
SP001369,T0076332,U007305,UPI PIN Issue,Resolved,1205,4
SP001370,T0094644,U002042,Bank Server Error,Resolved,376,3
SP001371,T0004157,U000973,Transaction Pending,Resolved,649,4
SP001372,T0062029,U002371,UPI PIN Issue,In Progress,1326,3
SP001373,T0073907,U003177,Duplicate Debit,Resolved,521,2
SP001374,T0098133,U007060,Duplicate Debit,In Progress,1134,1
SP001375,T0021009,U003046,Money Debited Not Credited,Resolved,731,3
SP001376,T0059424,U004012,Money Debited Not Credited,Resolved,1432,2
SP001377,T0009475,U003799,UPI PIN Issue,Resolved,1342,1
SP001378,T0097758,U004420,Payment Failed,Resolved,1080,3
SP001379,T0018351,U000620,Refund Pending,Resolved,1023,5
SP001380,T0087724,U001430,Transaction Pending,Resolved,1188,4
SP001381,T0042519,U003313,Merchant Complaint,Open,349,4
SP001382,T0029529,U003084,Payment Failed,In Progress,802,4
SP001383,T0035615,U009898,Money Debited Not Credited,Resolved,522,2
SP001384,T0015267,U007070,Refund Pending,Resolved,1208,5
SP001385,T0032857,U001784,Payment Failed,Resolved,1201,3
SP001386,T0093822,U000723,Money Debited Not Credited,Open,1346,3
SP001387,T0029694,U005316,Duplicate Debit,Resolved,114,3
SP001388,T0031633,U008038,Duplicate Debit,In Progress,607,1
SP001389,T0071608,U008835,Bank Server Error,Open,585,5
SP001390,T0053620,U001977,UPI PIN Issue,Resolved,773,2
SP001391,T0053131,U005108,Transaction Pending,Open,367,5
SP001392,T0031110,U009831,Refund Pending,Resolved,349,1
SP001393,T0000362,U009404,Duplicate Debit,Resolved,1311,3
SP001394,T0074796,U000132,Duplicate Debit,Resolved,1139,1
SP001395,T0010065,U009065,Refund Pending,Resolved,1012,2
SP001396,T0005537,U000410,Merchant Complaint,Resolved,294,2
SP001397,T0059017,U006099,Payment Failed,Resolved,533,4
SP001398,T0004682,U003713,Transaction Pending,Resolved,458,2
SP001399,T0022317,U008366,Bank Server Error,Resolved,1170,2
SP001400,T0062822,U000364,Money Debited Not Credited,Resolved,1059,3
SP001401,T0037894,U008540,Bank Server Error,In Progress,1079,4
SP001402,T0095046,U002217,UPI PIN Issue,In Progress,1435,1
SP001403,T0025652,U000135,Transaction Pending,Open,920,5
SP001404,T0081129,U009417,Merchant Complaint,In Progress,879,2
SP001405,T0072603,U003241,Payment Failed,Open,1008,2
SP001406,T0029829,U002447,Money Debited Not Credited,Resolved,682,4
SP001407,T0061262,U009775,Money Debited Not Credited,Resolved,1256,3
SP001408,T0026357,U001844,Transaction Pending,In Progress,1274,4
SP001409,T0057756,U002589,Bank Server Error,In Progress,400,3
SP001410,T0010348,U007386,Duplicate Debit,Open,37,3
SP001411,T0074979,U003806,Money Debited Not Credited,Resolved,817,1
SP001412,T0082250,U003679,Duplicate Debit,In Progress,965,4
SP001413,T0058705,U008118,Duplicate Debit,Resolved,389,5
SP001414,T0098350,U006301,Merchant Complaint,Resolved,604,4
SP001415,T0093493,U009584,Bank Server Error,Resolved,1156,1
SP001416,T0064050,U006272,Payment Failed,In Progress,1330,4
SP001417,T0035639,U007567,Money Debited Not Credited,Resolved,348,1
SP001418,T0031053,U003853,UPI PIN Issue,Resolved,1035,3
SP001419,T0095357,U008561,Duplicate Debit,In Progress,817,2
SP001420,T0030828,U000089,Duplicate Debit,In Progress,116,1
SP001421,T0066083,U009690,Payment Failed,In Progress,655,3
SP001422,T0028830,U007955,Bank Server Error,Open,403,3
SP001423,T0048631,U007945,UPI PIN Issue,Resolved,1223,3
SP001424,T0088562,U001047,UPI PIN Issue,Resolved,941,3
SP001425,T0054373,U002714,Money Debited Not Credited,Resolved,1155,1
SP001426,T0058214,U001626,Merchant Complaint,In Progress,1047,5
SP001427,T0080895,U002384,Duplicate Debit,In Progress,892,1
SP001428,T0095802,U001234,UPI PIN Issue,Resolved,284,4
SP001429,T0087345,U009374,UPI PIN Issue,Open,93,1
SP001430,T0092312,U006722,Transaction Pending,Resolved,714,4
SP001431,T0016180,U003632,Merchant Complaint,Resolved,593,1
SP001432,T0019212,U000841,Payment Failed,In Progress,565,4
SP001433,T0098370,U001324,UPI PIN Issue,Resolved,9,2
SP001434,T0054132,U005090,Refund Pending,In Progress,795,5
SP001435,T0067373,U007014,Money Debited Not Credited,Resolved,74,2
SP001436,T0053355,U005487,Payment Failed,Resolved,794,2
SP001437,T0014896,U001570,Payment Failed,Resolved,1307,4
SP001438,T0020217,U002719,Bank Server Error,Resolved,857,3
SP001439,T0046484,U001305,Merchant Complaint,Resolved,1101,5
SP001440,T0067946,U007178,Merchant Complaint,Resolved,866,2
SP001441,T0041105,U008326,Payment Failed,Resolved,316,4
SP001442,T0065368,U005052,UPI PIN Issue,Resolved,707,2
SP001443,T0010889,U005265,Duplicate Debit,Open,301,4
SP001444,T0053416,U006549,Refund Pending,In Progress,1208,5
SP001445,T0081823,U005866,Refund Pending,In Progress,312,4
SP001446,T0064439,U000092,Refund Pending,In Progress,37,5
SP001447,T0013712,U008644,Transaction Pending,Resolved,944,5
SP001448,T0007079,U006887,Duplicate Debit,Resolved,1356,4
SP001449,T0012992,U004374,Duplicate Debit,Resolved,1345,5
SP001450,T0050813,U001863,Merchant Complaint,In Progress,315,5
SP001451,T0066573,U007024,Money Debited Not Credited,Resolved,87,3
SP001452,T0060888,U002447,Merchant Complaint,Open,1300,2
SP001453,T0074538,U003310,Bank Server Error,In Progress,829,2
SP001454,T0016043,U005440,Duplicate Debit,In Progress,1269,4
SP001455,T0026970,U009948,Bank Server Error,Open,97,2
SP001456,T0076458,U007484,Duplicate Debit,Resolved,385,3
SP001457,T0007978,U005359,Payment Failed,Resolved,447,5
SP001458,T0093504,U008404,Refund Pending,Resolved,123,2
SP001459,T0012336,U003855,UPI PIN Issue,In Progress,40,4
SP001460,T0052246,U009766,Merchant Complaint,Resolved,932,5
SP001461,T0084610,U003118,UPI PIN Issue,Open,370,1
SP001462,T0043751,U007690,Transaction Pending,Resolved,836,5
SP001463,T0013765,U005456,Transaction Pending,Open,450,5
SP001464,T0053612,U000526,Merchant Complaint,Resolved,1072,2
SP001465,T0081307,U000477,UPI PIN Issue,In Progress,1190,1
SP001466,T0077823,U007660,Bank Server Error,Open,1105,5
SP001467,T0019162,U005673,Money Debited Not Credited,Resolved,970,4
SP001468,T0074543,U007461,UPI PIN Issue,In Progress,184,5
SP001469,T0033122,U009318,Transaction Pending,In Progress,1218,4
SP001470,T0020960,U003421,Transaction Pending,Resolved,1383,2
SP001471,T0038739,U002579,Duplicate Debit,Resolved,939,3
SP001472,T0044287,U007977,Duplicate Debit,Resolved,1198,4
SP001473,T0027031,U003374,Money Debited Not Credited,Open,596,1
SP001474,T0001745,U002289,Bank Server Error,Resolved,471,2
SP001475,T0067067,U008111,Money Debited Not Credited,Resolved,309,1
SP001476,T0085720,U002435,Merchant Complaint,Open,1354,3
SP001477,T0073145,U008288,Merchant Complaint,Resolved,263,3
SP001478,T0015331,U009372,Money Debited Not Credited,Open,304,2
SP001479,T0051019,U000204,Transaction Pending,In Progress,1199,4
SP001480,T0055626,U004328,UPI PIN Issue,Resolved,1422,4
SP001481,T0089581,U002935,Money Debited Not Credited,In Progress,843,3
SP001482,T0085316,U000309,Merchant Complaint,Resolved,212,4
SP001483,T0083929,U004703,Transaction Pending,Resolved,438,1
SP001484,T0054027,U004760,Bank Server Error,In Progress,871,3
SP001485,T0041166,U009350,Merchant Complaint,In Progress,1384,3
SP001486,T0072195,U005476,Money Debited Not Credited,Resolved,1288,5
SP001487,T0020479,U001627,Bank Server Error,Resolved,854,1
SP001488,T0002535,U007181,Refund Pending,In Progress,56,4
SP001489,T0082363,U003889,Merchant Complaint,Resolved,430,1
SP001490,T0002258,U005356,UPI PIN Issue,Resolved,411,1
SP001491,T0076061,U002292,Merchant Complaint,Resolved,1028,2
SP001492,T0062795,U009676,Refund Pending,Open,326,1
SP001493,T0092699,U002320,Payment Failed,In Progress,712,4
SP001494,T0026216,U009247,UPI PIN Issue,Resolved,1015,4
SP001495,T0040119,U000265,UPI PIN Issue,In Progress,308,1
